Time (UTC),Latitude,Longitude,Temperature QC,Temperature,Salinity QC,Salinity,Chlorophyll QC,Chlorophyll,Turbidity QC,Turbidity,Oxygen QC,Oxygen,Waves QC,Significant wave height,Wave from direction,Wave period,North surface currents,East surface currents
day-month-year hour:minute:second,Degrees East,Degrees North,QC Code,Degrees Celsius,QC Code,practical salinity unit,QC Code,Micrograms per Liter,QC Code,Nephelometric Turbidity Units,QC Code,millilitres O2 per liter,QC Code,meters,Degrees clockwise from due north,seconds,meters/second,meters/second
Dd-MMM-yyyy HH:mm:ss,deg e,deg n,int,°C,int,PSU,int,ug/L,int,NTU,int,ml/L,int,meters,°,s,m/s,m/s
08-Jun-19 17:00:00,36.99817,-76.08724,1,20.82,1,21.75,1,3.41,1,2.03,1,7.16,1,0.9,55.7,3.4,161.2,-283.25
08-Jun-19 18:00:00,36.99822,-76.08725,1,20.47,1,22.4,1,3.75,1,1.85,1,7.24,1,0.96,59.6,3.5,310.97,-236.59
08-Jun-19 19:00:00,36.99819,-76.08724,1,20.22,1,22.91,1,3.35,1,1.74,1,7.26,1,0.81,62.8,3.4,158.07,-221.97
08-Jun-19 20:00:00,36.99813,-76.08724,1,20.25,1,22.92,1,3.48,1,1.71,1,7.36,1,0.81,58.4,3.4,93.08,-169.26
08-Jun-19 21:00:00,36.99810,-76.08718,1,20.43,1,22.66,1,3.72,1,1.7,1,7.48,1,0.78,55.3,3.3,-10.29,-39.2
08-Jun-19 22:00:00,36.99803,-76.08711,1,19.7,1,23.77,1,3.49,1,1.64,1,7.23,1,0.81,53.5,3.3,-97.6,175.72
08-Jun-19 23:00:00,36.99797,-76.08702,1,20.78,1,21.84,1,4.78,1,2.81,1,7.06,1,0.88,63,3.4,-240.8,387.01
09-Jun-19 00:00:00,36.99797,-76.08692,1,21.63,1,20.52,1,4.75,1,2.75,1,7.41,1,0.98,61.6,3.5,-235.4,531.11
09-Jun-19 01:00:00,36.99796,-76.08693,1,21.64,1,20.44,1,4.97,1,2.8,1,7.32,1,0.97,52.7,3.4,-317.65,416.95
09-Jun-19 02:00:00,36.99796,-76.08699,1,21.69,1,20.36,1,5.07,1,2.75,1,7.26,1,0.98,56,3.5,-309.1,194.39
09-Jun-19 03:00:00,36.99800,-76.08707,1,21.72,1,20.19,1,5.18,1,2.66,1,7.18,1,0.93,52.8,3.4,-153.82,44.06
09-Jun-19 04:00:00,36.99810,-76.08714,1,21.46,1,20.61,1,5,1,2.62,1,7.08,1,0.8,53.7,3.3,73.9,-125.18
09-Jun-19 05:00:00,36.99818,-76.08722,1,20.97,1,21.46,1,4.48,1,2.42,1,7.06,1,0.89,59.4,3.6,265.75,-236.05
09-Jun-19 06:00:00,36.99822,-76.08722,1,20.98,1,21.45,1,4.28,1,2.5,1,7.08,1,0.96,63.1,3.8,371.48,-332.65
09-Jun-19 07:00:00,36.99820,-76.08725,1,19.61,3,24.48,1,3.38,1,1.64,1,7.11,1,0.96,62.3,3.7,241.76,-278.37
09-Jun-19 08:00:00,36.99823,-76.08724,1,18.99,1,26.96,1,2.92,1,1.56,1,7.09,1,1.04,73.5,4,331.44,-296.44
09-Jun-19 09:00:00,36.99819,-76.08727,1,19.4,1,26.72,1,2.87,1,1.63,1,7.08,1,1.1,85.2,3.9,155.64,-155.06
09-Jun-19 10:00:00,36.99820,-76.08722,1,19.38,1,26.73,1,3.02,1,1.55,1,7.06,1,1.11,81.1,4,37.36,14.95
09-Jun-19 11:00:00,36.99813,-76.08710,1,19.31,1,26.75,1,2.71,1,1.38,1,7.08,1,0.91,73.9,4.1,-95.47,188.81
09-Jun-19 12:00:00,36.99802,-76.08700,1,18.96,1,24.7,1,4.32,3,4.98,3,6.46,1,0.8,87.2,4.2,-146.49,414.24
09-Jun-19 13:00:00,36.99800,-76.08690,3,21.63,3,20.36,1,3.75,1,2.8,3,7.18,1,0.74,76.9,4.3,-232.02,488.82
09-Jun-19 14:00:00,36.99800,-76.08690,1,22.28,1,19.29,1,3.25,1,2.91,1,7.33,1,0.81,82.7,4.7,-185.82,468.44
09-Jun-19 15:00:00,36.99798,-76.08689,1,22.39,1,19.35,1,3.46,1,3.25,1,7.38,1,0.79,77,4.2,-172.09,307.68
09-Jun-19 16:00:00,36.99802,-76.08701,1,22.5,1,19.03,1,3.32,1,2.48,1,7.48,1,0.98,84.2,4.6,-157.16,56.14
09-Jun-19 17:00:00,36.99809,-76.08709,1,22.64,1,19.22,1,2.96,1,2.33,1,7.62,1,1,81.2,4.3,13.12,-86.41
09-Jun-19 18:00:00,36.99814,-76.08715,1,22.53,1,19.65,1,2.77,1,2.45,1,7.76,1,0.83,81,4,138.25,-166.64
09-Jun-19 19:00:00,36.99817,-76.08713,1,22.64,1,20.08,1,2.71,1,2.75,1,7.84,1,0.79,83.3,4.1,154.53,-165.83
09-Jun-19 20:00:00,36.99817,-76.08712,1,23.4,1,19.46,1,2.89,1,2.64,1,7.98,1,0.81,85.7,3.9,55.94,-40.63
09-Jun-19 21:00:00,36.99815,-76.08711,1,23.62,1,19.16,1,3.08,1,2.9,1,8.07,1,0.7,83.4,3.7,6.84,-35.45
09-Jun-19 22:00:00,36.99813,-76.08705,1,23.24,1,19.23,1,3.83,1,2.87,1,8.02,1,0.63,84.8,3.5,-44.19,68.32
09-Jun-19 23:00:00,36.99806,-76.08700,1,23.05,1,19.26,1,4,1,2.87,1,7.91,1,0.62,81.2,3.7,-124.47,141.99
10-Jun-19 00:00:00,36.99800,-76.08687,1,22.81,1,19.55,1,4.29,1,2.95,1,7.91,1,0.55,89.7,4.1,-197.77,439.86
10-Jun-19 01:00:00,36.99798,-76.08683,1,22.36,1,19.25,1,4.86,1,2.37,1,7.5,1,0.57,91.7,4.4,-218.61,564.87
10-Jun-19 02:00:00,36.99798,-76.08685,1,23.1,1,17.72,1,4.94,1,2.48,1,7.55,1,0.61,90.8,4.8,-228.14,498.83
10-Jun-19 03:00:00,36.99800,-76.08689,1,23.53,1,17.34,1,4.16,1,1.98,1,8.01,1,0.71,90.9,4.8,-256.03,407.2
10-Jun-19 04:00:00,36.99802,-76.08696,1,23.22,1,18.52,1,4.16,1,2.44,1,7.7,1,0.89,87.6,4.9,-216.23,194.15
10-Jun-19 05:00:00,36.99805,-76.08701,1,23.12,1,18.88,1,3.94,1,2.35,1,7.61,1,0.96,84.7,4.6,-79.14,-45.6
10-Jun-19 06:00:00,36.99809,-76.08709,1,23.17,1,18.99,1,3.43,1,1.83,1,7.67,1,0.81,87.9,4.3,84.88,-156.51
10-Jun-19 07:00:00,36.99813,-76.08709,1,23.26,1,18.54,1,3.35,1,1.77,1,7.61,1,0.75,83.9,4.6,221.53,-242.81
10-Jun-19 08:00:00,36.99820,-76.08708,1,23.3,1,17.81,1,3.71,1,1.91,1,7.58,1,0.68,85.3,4.8,291.4,-241.21
10-Jun-19 09:00:00,36.99820,-76.08704,1,22.83,1,17.98,1,4.18,1,2.16,1,7.13,1,0.65,83.7,4.9,207.71,-143.01
10-Jun-19 10:00:00,36.99815,-76.08698,1,22.87,1,17.78,1,4.2,1,2.16,1,7.15,1,0.55,80.9,4.9,94.82,-44.62
10-Jun-19 11:00:00,36.99809,-76.08689,1,22.39,1,18.81,1,4.09,1,2.53,1,7.04,1,0.45,84.3,5.2,27.8,206.14
10-Jun-19 12:00:00,36.99805,-76.08684,1,22.99,1,17.77,1,3.13,1,2.33,1,7.39,1,0.42,86.5,5.9,-168.46,369.75
10-Jun-19 13:00:00,36.99802,-76.08688,1,23.38,1,17.22,1,2.45,1,1.95,1,7.75,1,0.43,93.2,5.5,-177.3,436.32
10-Jun-19 14:00:00,36.99798,-76.08690,1,23.44,1,16.94,1,2.38,1,2.07,1,7.79,1,0.49,100.6,5.7,-218.46,498.96
10-Jun-19 15:00:00,36.99797,-76.08688,1,23.74,1,16.52,1,2.52,1,2.15,1,7.87,1,0.5,95.8,5.1,-254.2,492.97
10-Jun-19 16:00:00,36.99800,-76.08690,1,24.05,1,16.33,3,5.19,1,1.96,3,8.96,1,0.65,103.4,4.6,-299.43,169.11
10-Jun-19 17:00:00,36.99801,-76.08699,1,23.99,1,16.39,3,8.64,1,2.31,1,8.78,1,0.76,93.2,4.3,-234.67,139.71
10-Jun-19 18:00:00,36.99813,-76.08707,1,23.76,1,16.74,1,8.59,1,2.41,1,8.73,1,0.75,96.8,3.6,10.66,-101.86
10-Jun-19 19:00:00,36.99821,-76.08715,1,23.99,1,17.07,1,7.39,1,2.04,1,8.85,1,0.69,94.2,3.5,210.71,-216.43
10-Jun-19 20:00:00,36.99831,-76.08712,1,23.94,1,17.13,1,8.82,1,1.9,1,8.74,1,0.72,111.8,3.3,428.77,-283.69
10-Jun-19 21:00:00,36.99827,-76.08712,1,23.69,1,17.42,1,7.64,1,1.88,1,8.71,1,0.62,94,4,307.77,-281.02
10-Jun-19 22:00:00,36.99827,-76.08707,1,23.63,1,17.55,1,7.62,1,1.94,1,8.89,1,0.52,92.4,4.2,237.45,-161.72
10-Jun-19 23:00:00,36.99826,-76.08704,1,23.41,1,17.54,1,8.42,1,1.97,1,8.82,1,0.48,87.7,4.4,100.18,-23.58
11-Jun-19 00:00:00,36.99816,-76.08698,1,22.84,1,18.59,1,9.18,1,2.34,1,8.25,1,0.4,91.7,4.4,-30.22,208.56
11-Jun-19 01:00:00,36.99813,-76.08689,1,23.5,1,17.66,1,8.45,1,2.2,1,8.55,1,0.38,98.5,4.2,-170.24,320.76
11-Jun-19 02:00:00,36.99809,-76.08684,1,24.15,1,16.73,1,7.75,1,2.03,1,8.81,1,0.34,94,4.7,-209.15,450.38
11-Jun-19 03:00:00,36.99809,-76.08685,1,23.85,1,16.78,1,8.16,1,2.21,1,8.61,1,0.37,93.4,4.9,-210.02,418.83
11-Jun-19 04:00:00,36.99808,-76.08687,1,23.67,1,16.43,1,9.8,1,2.45,1,8.2,1,0.46,109,3.7,-231.71,410.66
11-Jun-19 05:00:00,36.99807,-76.08688,1,23.7,1,16.41,1,10.36,1,2.36,1,8.15,1,0.52,100.9,4,-173.14,178.33
11-Jun-19 06:00:00,36.99812,-76.08691,1,23.72,1,16.49,1,9.98,1,2.26,1,8.13,1,0.55,112.2,3.5,-59.76,-18.85
11-Jun-19 07:00:00,36.99818,-76.08697,1,23.64,1,16.59,1,9.52,1,2.18,1,8.08,1,0.58,130.8,3.2,87.97,-174.12
11-Jun-19 08:00:00,36.99822,-76.08701,1,23.45,1,16.81,1,9.04,1,2.14,1,7.99,1,0.55,117.7,3.1,231.14,-280.87
11-Jun-19 09:00:00,36.99823,-76.08699,1,23.34,1,16.91,1,9.19,1,2.23,1,7.81,1,0.56,265.7,3.1,242.37,-261.5
11-Jun-19 10:00:00,36.99814,-76.08692,1,23.21,1,17.05,1,9.95,1,2.28,1,7.63,1,0.53,284.1,2.9,169.81,-129.72
11-Jun-19 11:00:00,36.99808,-76.08690,1,22.68,1,18.13,1,10.37,1,2.37,1,7.42,3,0.87,336.7,3,-23.27,178.98
11-Jun-19 12:00:00,36.99798,-76.08690,1,22.8,1,17.88,1,11.31,1,2.65,1,7.44,1,1.04,355.3,3.3,-177.44,488.88
11-Jun-19 13:00:00,36.99798,-76.08691,1,22.97,1,17.41,1,10.87,3,3.66,1,7.6,1,1.03,359.7,3.5,-392.67,766.86
11-Jun-19 14:00:00,36.99796,-76.08689,1,22.69,1,17.73,1,9.8,3,7.39,1,7.49,1,0.9,356.2,3.5,-564.36,911.55
11-Jun-19 15:00:00,36.99794,-76.08687,1,22.52,1,18.31,1,9.43,1,9.71,1,7.51,1,0.74,1.8,3.2,-657.08,884.97
11-Jun-19 16:00:00,36.99795,-76.08690,1,22.32,1,18.88,1,6.35,1,6.25,1,7.4,1,0.67,3.3,3,-619.78,718.81
11-Jun-19 17:00:00,36.99797,-76.08695,1,22.37,1,18.94,1,6.55,1,5.95,1,7.43,1,0.68,354.4,2.9,-444.12,363.26
11-Jun-19 18:00:00,36.99798,-76.08699,1,22.85,1,18.29,1,6.07,1,3.42,1,7.95,1,0.7,4.5,3.1,-322.88,128.32
11-Jun-19 19:00:00,36.99802,-76.08706,1,22.84,1,18.31,1,7.29,1,3.29,1,7.97,1,0.71,357.9,3.1,-38.77,-165.9
11-Jun-19 20:00:00,36.99806,-76.08709,1,22.82,1,18.66,1,6.87,1,2.89,1,8.04,1,0.65,12.9,3.2,158.53,-237.55
11-Jun-19 21:00:00,36.99808,-76.08710,1,22.8,1,19.09,1,7.21,1,2.68,1,8.14,1,0.6,15.8,3.1,207.35,-213.85
11-Jun-19 22:00:00,36.99808,-76.08707,1,22.54,3,13.79,1,7.82,1,3.4,1,7.97,1,0.59,3.9,3.3,266.27,-153.82
11-Jun-19 23:00:00,36.99810,-76.08703,1,22.59,1,16.31,1,9.48,1,2.84,1,8.01,1,0.68,357.9,3.4,235.66,-65.95
12-Jun-19 00:00:00,36.99805,-76.08700,1,22.56,1,18.63,1,10.65,1,2.97,1,7.89,1,0.63,7.1,3.3,201.15,52.85
12-Jun-19 01:00:00,36.99802,-76.08689,1,22.4,1,18.64,1,11.08,1,3.06,1,7.34,1,0.54,14.7,3,81.7,284.92
12-Jun-19 02:00:00,36.99798,-76.08687,1,22.38,1,18.74,1,9.83,1,3,1,7.49,1,0.54,16.8,2.9,-63.44,379.82
12-Jun-19 03:00:00,36.99799,-76.08688,1,22.56,1,18.57,1,9.89,1,2.99,1,7.69,1,0.53,23.3,3,-164.53,476.81
12-Jun-19 04:00:00,36.99799,-76.08690,1,22.59,1,18.37,1,10.78,1,3.68,1,7.57,1,0.49,17.7,2.8,-134.91,340.12
12-Jun-19 05:00:00,36.99797,-76.08692,1,22.75,1,17.33,1,10.63,1,2.53,1,7.7,1,0.47,29.5,2.8,-143.94,271.59
12-Jun-19 06:00:00,36.99798,-76.08700,1,22.94,1,16.62,1,11.13,1,2.81,1,7.78,1,0.41,44.4,3,-92.69,81.4
12-Jun-19 07:00:00,36.99803,-76.08704,1,22.89,1,16.59,1,10.8,1,2.53,1,7.75,1,0.37,52.6,3,24.11,-108.88
12-Jun-19 08:00:00,36.99809,-76.08711,1,22.82,1,16.76,1,9.6,1,2.1,1,7.93,1,0.27,55.3,3.1,181.18,-244.47
12-Jun-19 09:00:00,36.99813,-76.08720,1,22.64,1,17.67,1,9.92,1,2.28,1,7.64,1,0.32,50.1,2.5,286.29,-223.4
12-Jun-19 10:00:00,36.99818,-76.08719,1,22.33,1,18.48,1,9.2,1,2.33,1,7.53,1,0.46,55.8,2.5,238.11,-151.61
12-Jun-19 11:00:00,36.99818,-76.08720,1,22.04,1,19.25,1,8.8,1,3.04,1,7.41,1,0.65,61.6,2.8,285.37,-168.27
12-Jun-19 12:00:00,36.99818,-76.08725,1,21.69,1,21.63,1,7.08,1,2.29,1,7.27,1,0.92,71.1,3.2,224.72,-144.64
12-Jun-19 13:00:00,36.99815,-76.08724,1,21.7,1,22.27,1,7.37,1,2.25,1,7.34,1,0.82,66.1,3.2,79.94,-20.93
12-Jun-19 14:00:00,36.99806,-76.08711,1,21.8,1,20.89,1,7.46,1,2.42,1,7.55,1,0.79,76.4,3.3,-95.39,159.05
12-Jun-19 15:00:00,36.99803,-76.08706,1,21.98,3,16.34,1,6.33,1,2.36,1,8.14,1,0.79,79.1,3.4,-208.96,309.19
12-Jun-19 16:00:00,36.99804,-76.08706,1,22.33,1,19.11,1,6.93,1,2.48,1,8.07,1,0.78,80.8,3.4,-219.73,271.86
12-Jun-19 17:00:00,36.99805,-76.08713,1,22.4,1,19.01,1,8.02,1,2.88,1,7.92,1,0.74,77.5,3.2,-214.2,131.74
12-Jun-19 18:00:00,36.99809,-76.08720,1,22.51,1,18.43,1,9.55,1,2.8,1,7.98,1,0.82,77.2,3.1,-130.86,-34.31
